datetime,pm2_5,o3,wdird,hum,wspdm,tempm,pressurem,sunhours
05-01-2015 03:00,177.3333333,3.416666667,0,48,0,1,1016,9.45713858
05-01-2015 04:00,178.25,4.666666667,0,60,3.6,-1,1015,9.45713858
05-01-2015 05:00,171.75,4.666666667,20,45,3.6,2,1016,9.45713858
05-01-2015 06:00,168.4166667,5.25,0,64,3.6,-1,1016,9.45713858
05-01-2015 07:00,169.3333333,5.75,10,60,10.8,0,1015,9.45713858
05-01-2015 08:00,165.5833333,6.083333333,90,46,7.2,2,1016,9.45713858
05-01-2015 09:00,145.9166667,6.166666667,330,41,7.2,3,1016,9.45713858
05-01-2015 10:00,157,7.25,330,36,10.8,5,1017,9.45713858
05-01-2015 11:00,137.6666667,13,70,24,3.6,8,1017,9.45713858
05-01-2015 12:00,95.5,29.66666667,20,27,10.8,9,1017,9.45713858
05-01-2015 13:00,49.83333333,50.16666667,360,19,18,11,1017,9.45713858
05-01-2015 14:00,29.75,59.25,340,9,21.6,10,1018,9.45713858
05-01-2015 17:00,11.41666667,69,0,7,21.6,6,1023,9.45713858
05-01-2015 18:00,7.583333333,64.91666667,350,19,28.8,4,1024,9.45713858
05-01-2015 19:00,11.08333333,60.75,340,16,32.4,3,1026,9.45713858
05-01-2015 20:00,9,60.91666667,340,5,25.2,2,1027,9.45713858
05-01-2015 21:00,5.583333333,66.66666667,320,15,32.4,1,1028,9.45713858
05-01-2015 22:00,5.5,66.66666667,330,17,39.6,0,1028,9.45713858
05-01-2015 23:00,5.666666667,64.66666667,0,4,18,0,1029,9.45713858
06-01-2015 00:00,12.25,58.33333333,350,22,21.6,-5,1029,9.472676575
06-01-2015 01:00,9,56.5,360,20,25.2,-4,1030,9.472676575
06-01-2015 02:00,12.5,55.33333333,340,5,14.4,-1,1030,9.472676575
06-01-2015 03:00,8.583333333,53,60,20,7.2,-4,1030,9.472676575
06-01-2015 04:00,7.75,49.91666667,20,24,7.2,-5,1030,9.472676575
06-01-2015 05:00,17.75,48.16666667,0,8,14.4,-1,1030,9.472676575
06-01-2015 06:00,7.5,45.66666667,0,26,3.6,-6,1029,9.472676575
06-01-2015 07:00,9,38.33333333,0,26,3.6,-6,1029,9.472676575
06-01-2015 08:00,20.91666667,21.33333333,40,11,7.2,-3,1030,9.472676575
06-01-2015 09:00,15.33333333,19.5,350,23,14.4,0,1030,9.472676575
06-01-2015 11:00,15.83333333,41.83333333,0,6,3.6,2,1029,9.472676575
06-01-2015 13:00,15.16666667,49.83333333,310,13,25.2,5,1026,9.472676575
06-01-2015 14:00,19.83333333,50.25,220,5,14.4,3,1026,9.472676575
06-01-2015 15:00,22.5,53.58333333,240,14,14.4,5,1025,9.472676575
06-01-2015 16:00,28.58333333,53.16666667,220,14,18,5,1025,9.472676575
06-01-2015 17:00,33.75,44,220,6,7.2,2,1026,9.472676575
06-01-2015 18:00,49.33333333,24.5,210,15,10.8,3,1026,9.472676575
06-01-2015 19:00,64.5,13.25,200,17,10.8,2,1026,9.472676575
06-01-2015 20:00,80.25,9.916666667,220,10,7.2,-1,1027,9.472676575
06-01-2015 21:00,93.41666667,8.416666667,280,18,10.8,2,1026,9.472676575
06-01-2015 22:00,100.75,6.833333333,360,39,7.2,-6,1026,9.472676575
06-01-2015 23:00,105.25,8.083333333,220,14,3.6,-2,1027,9.472676575
07-01-2015 00:00,111.1666667,10.41666667,360,49,10.8,-8,1027,9.489190472
07-01-2015 01:00,103.0833333,8.666666667,360,39,3.6,-5,1027,9.489190472
07-01-2015 02:00,90.08333333,8.583333333,360,24,0,-5,1028,9.489190472
07-01-2015 03:00,92.08333333,9.666666667,360,46,10.8,-7,1027,9.489190472
07-01-2015 04:00,65.91666667,8,320,46,7.2,-7,1027,9.489190472
07-01-2015 05:00,43.83333333,10,190,34,0,-6,1028,9.489190472
07-01-2015 06:00,32.75,13.16666667,0,63,3.6,-8,1028,9.489190472
07-01-2015 07:00,26,9.333333333,350,46,7.2,-7,1028,9.489190472
07-01-2015 08:00,26.16666667,5.166666667,40,25,3.6,-5,1030,9.489190472
07-01-2015 09:00,29.75,6.916666667,360,40,7.2,-3,1031,9.489190472
07-01-2015 10:00,37.66666667,11.41666667,0,23,3.6,1,1031,9.489190472
07-01-2015 11:00,42,18.91666667,90,9,10.8,2,1032,9.489190472
07-01-2015 12:00,41.5,24.75,170,17,7.2,3,1030,9.489190472
07-01-2015 13:00,40.58333333,33.5,100,17,7.2,3,1030,9.489190472
07-01-2015 14:00,42.33333333,37.33333333,200,7,7.2,3,1030,9.489190472
07-01-2015 15:00,44.58333333,36.58333333,0,17,3.6,3,1030,9.489190472
07-01-2015 16:00,47.83333333,33.91666667,0,17,3.6,3,1031,9.489190472
07-01-2015 17:00,56.75,21.75,90,11,3.6,2,1031,9.489190472
07-01-2015 18:00,68.08333333,10.75,0,31,0,-2,1031,9.489190472
07-01-2015 19:00,72,7.25,0,43,3.6,-4,1031,9.489190472
07-01-2015 20:00,76.75,6.833333333,180,30,3.6,-1,1032,9.489190472
07-01-2015 21:00,84.08333333,5.916666667,150,59,7.2,-3,1032,9.489190472
07-01-2015 22:00,92.58333333,5.666666667,0,68,3.6,-5,1031,9.489190472
07-01-2015 23:00,89.58333333,5.333333333,200,57,3.6,-3,1032,9.489190472
08-01-2015 00:00,71.16666667,3.833333333,0,68,3.6,-5,1032,9.506665539
08-01-2015 01:00,80.5,4.583333333,120,68,3.6,-5,1032,9.506665539
08-01-2015 02:00,82,4.25,270,77,7.2,-4,1033,9.506665539
08-01-2015 03:00,89.66666667,4.416666667,70,68,7.2,-5,1032,9.506665539
08-01-2015 04:00,101.25,4.916666667,0,68,3.6,-6,1031,9.506665539
08-01-2015 05:00,115.5,5.166666667,10,85,0,-6,1032,9.506665539
08-01-2015 06:00,121.4166667,5.083333333,360,73,10.8,-8,1031,9.506665539
08-01-2015 07:00,118.3333333,5.25,20,79,7.2,-11,1032,9.506665539
08-01-2015 08:00,118.5,5.083333333,40,88,3.6,-6,1032,9.506665539
08-01-2015 09:00,114.5833333,5.25,360,59,7.2,-5,1032,9.506665539
08-01-2015 10:00,102.5,5.833333333,350,47,7.2,-2,1031,9.506665539
08-01-2015 11:00,99.08333333,8.5,40,44,3.6,0,1031,9.506665539
08-01-2015 12:00,105.5833333,12.16666667,310,35,7.2,1,1029,9.506665539
08-01-2015 13:00,103.4166667,14.16666667,0,30,3.6,3,1028,9.506665539
08-01-2015 14:00,126.0833333,13.33333333,200,24,10.8,3,1028,9.506665539
08-01-2015 15:00,128.5833333,13.91666667,200,31,10.8,5,1027,9.506665539
08-01-2015 16:00,134.9166667,12.41666667,190,33,7.2,5,1027,9.506665539
08-01-2015 17:00,165.4166667,7.166666667,200,24,3.6,2,1028,9.506665539
08-01-2015 19:00,174,5.5,70,59,7.2,-3,1028,9.506665539
08-01-2015 20:00,185.5833333,6,0,35,0,-1,1028,9.506665539
08-01-2015 23:00,226.8333333,5.666666667,250,47,3.6,-4,1029,9.506665539
09-01-2015 00:00,216.1666667,5.833333333,340,63,10.8,-6,1029,9.525086366
09-01-2015 01:00,197.8333333,5.333333333,350,59,10.8,-4,1029,9.525086366
09-01-2015 02:00,164.0833333,6.75,90,51,7.2,-3,1029,9.525086366
09-01-2015 03:00,132.9166667,12.83333333,330,68,10.8,-7,1029,9.525086366
09-01-2015 04:00,106.6666667,14.5,310,59,14.4,-4,1029,9.525086366
09-01-2015 05:00,57.41666667,16.5,0,12,18,2,1029,9.525086366
09-01-2015 06:00,33.83333333,20.33333333,20,58,7.2,-7,1029,9.525086366
09-01-2015 07:00,18.66666667,23.91666667,360,50,14.4,-4,1030,9.525086366
09-01-2015 08:00,15.66666667,22.91666667,40,14,7.2,-1,1030,9.525086366
09-01-2015 09:00,16.41666667,25.66666667,360,40,18,-1,1031,9.525086366
09-01-2015 10:00,20.75,35.83333333,10,26,10.8,2,1032,9.525086366
09-01-2015 11:00,16.41666667,46.75,20,7,14.4,4,1031,9.525086366
09-01-2015 12:00,13.33333333,55.83333333,320,18,32.4,5,1030,9.525086366
09-01-2015 13:00,12.5,60.58333333,310,16,25.2,6,1029,9.525086366
09-01-2015 14:00,12.66666667,63.75,0,7,7.2,6,1028,9.525086366
09-01-2015 15:00,12.08333333,64.41666667,290,15,21.6,7,1028,9.525086366
09-01-2015 16:00,11.33333333,62.58333333,310,17,21.6,7,1028,9.525086366
09-01-2015 17:00,11.41666667,51,40,8,7.2,6,1028,9.525086366
09-01-2015 18:00,19.25,30.08333333,300,17,10.8,7,1028,9.525086366
09-01-2015 19:00,57.83333333,13.91666667,0,26,3.6,2,1028,9.525086366
09-01-2015 21:00,132.25,10.5,0,46,3.6,-4,1027,9.525086366
09-01-2015 22:00,199.1666667,9.75,0,54,0,-5,1027,9.525086366
09-01-2015 23:00,218.4166667,9.166666667,250,21,7.2,1,1027,9.525086366
10-01-2015 00:00,219.0833333,10.5,10,50,7.2,-5,1026,9.5444369
10-01-2015 01:00,200.5,9.833333333,0,58,3.6,-7,1026,9.5444369
10-01-2015 02:00,193.3333333,8.75,250,31,3.6,-2,1026,9.5444369
10-01-2015 03:00,201,10.33333333,340,54,3.6,-6,1025,9.5444369
10-01-2015 04:00,193.5,10.5,350,63,7.2,-8,1024,9.5444369
10-01-2015 05:00,169.6666667,8.666666667,220,37,3.6,-4,1024,9.5444369
10-01-2015 06:00,150.5833333,7.416666667,0,58,3.6,-7,1023,9.5444369
10-01-2015 07:00,141.9166667,6.916666667,0,68,3.6,-9,1023,9.5444369
10-01-2015 08:00,144,7.833333333,250,44,3.6,-5,1024,9.5444369
10-01-2015 09:00,149,7.583333333,80,54,3.6,-4,1024,9.5444369
10-01-2015 10:00,155.3333333,9.166666667,0,41,3.6,0,1023,9.5444369
10-01-2015 11:00,153.6666667,11.75,160,20,3.6,5,1022,9.5444369
10-01-2015 12:00,139.5833333,19,0,20,7.2,9,1021,9.5444369
10-01-2015 13:00,122.25,27.58333333,260,15,14.4,12,1019,9.5444369
10-01-2015 14:00,104.8333333,38.16666667,200,7,10.8,11,1020,9.5444369
10-01-2015 15:00,75.5,47.5,290,13,32.4,12,1019,9.5444369
10-01-2015 16:00,71.25,48.25,290,14,28.8,12,1019,9.5444369
10-01-2015 17:00,74.91666667,40.33333333,180,8,7.2,8,1021,9.5444369
10-01-2015 18:00,89.08333333,24.83333333,230,14,14.4,11,1020,9.5444369
10-01-2015 19:00,138.8333333,15.41666667,290,16,10.8,9,1021,9.5444369
10-01-2015 20:00,177.75,11.33333333,220,21,7.2,2,1022,9.5444369
10-01-2015 21:00,166.4166667,13,360,40,7.2,-2,1022,9.5444369
10-01-2015 22:00,163.5833333,19.75,20,21,18,6,1024,9.5444369
10-01-2015 23:00,121,21.5,40,22,3.6,2,1025,9.5444369
11-01-2015 00:00,51.33333333,22.58333333,40,23,18,5,1026,9.564700482
11-01-2015 01:00,16.41666667,43,40,26,21.6,4,1027,9.564700482
11-01-2015 02:00,9.5,48.33333333,40,15,10.8,3,1028,9.564700482
11-01-2015 03:00,10.25,46,50,26,18,3,1029,9.564700482
11-01-2015 04:00,8.333333333,44.25,50,24,18,2,1029,9.564700482
11-01-2015 06:00,8.916666667,43.83333333,40,25,14.4,1,1031,9.564700482
11-01-2015 07:00,10.66666667,37.25,30,25,18,1,1032,9.564700482
11-01-2015 08:00,10.08333333,29.75,220,18,3.6,-2,1034,9.564700482
11-01-2015 09:00,16,24.66666667,0,24,3.6,2,1034,9.564700482
11-01-2015 10:00,17.08333333,34,0,21,3.6,4,1035,9.564700482
11-01-2015 11:00,15.08333333,43.08333333,250,10,3.6,4,1035,9.564700482
11-01-2015 12:00,16,44.58333333,0,19,7.2,5,1034,9.564700482
11-01-2015 13:00,20.33333333,45.5,0,21,3.6,5,1033,9.564700482
11-01-2015 14:00,22.66666667,47.41666667,140,9,3.6,6,1033,9.564700482
11-01-2015 15:00,27.33333333,50.16666667,0,19,7.2,6,1033,9.564700482
11-01-2015 16:00,29.91666667,46.91666667,0,21,3.6,6,1033,9.564700482
11-01-2015 17:00,41.91666667,40.83333333,200,23,3.6,4,1034,9.564700482
11-01-2015 18:00,55.25,23,170,28,3.6,3,1034,9.564700482
11-01-2015 19:00,67.75,12,0,32,3.6,1,1035,9.564700482
11-01-2015 20:00,87.5,9.916666667,200,38,7.2,1,1036,9.564700482
11-01-2015 21:00,95.33333333,9.416666667,200,45,10.8,3,1036,9.564700482
11-01-2015 22:00,103.3333333,8.75,90,55,3.6,-3,1036,9.564700482
11-01-2015 23:00,116,7.416666667,180,40,10.8,-1,1037,9.564700482
12-01-2015 00:00,123.0833333,6,160,59,7.2,-2,1037,9.58585984
12-01-2015 01:00,96.58333333,5.5,130,64,7.2,-3,1037,9.58585984
12-01-2015 02:00,94.83333333,5.833333333,200,48,3.6,-3,1038,9.58585984
12-01-2015 03:00,97.91666667,4.916666667,120,64,7.2,-4,1037,9.58585984
12-01-2015 04:00,101.25,5.333333333,110,74,7.2,-5,1037,9.58585984
12-01-2015 05:00,101.75,4.916666667,180,56,3.6,-4,1038,9.58585984
12-01-2015 06:00,102.9166667,4.083333333,100,74,3.6,-6,1038,9.58585984
12-01-2015 07:00,107.0833333,4,90,80,7.2,-6,1038,9.58585984
12-01-2015 08:00,114.8333333,4.5,110,67,3.6,-4,1039,9.58585984
12-01-2015 09:00,105.75,4.583333333,70,74,7.2,-4,1039,9.58585984
12-01-2015 10:00,127.4166667,6.25,0,69,3.6,-2,1040,9.58585984
12-01-2015 11:00,128.3333333,7.416666667,200,44,7.2,0,1040,9.58585984
12-01-2015 13:00,123.75,22.33333333,150,41,7.2,3,1037,9.58585984
12-01-2015 14:00,119.1666667,32.58333333,180,17,10.8,4,1036,9.58585984
12-01-2015 15:00,116.6666667,37.83333333,180,31,10.8,4,1035,9.58585984
12-01-2015 16:00,102.5833333,36.66666667,140,30,7.2,3,1035,9.58585984
12-01-2015 17:00,104.0833333,32.58333333,180,17,7.2,2,1035,9.58585984
12-01-2015 18:00,108.5833333,22.5,120,44,3.6,-1,1035,9.58585984
12-01-2015 22:00,169.75,5.833333333,90,64,3.6,-4,1035,9.58585984
12-01-2015 23:00,168.3333333,5.166666667,160,44,3.6,0,1035,9.58585984
13-01-2015 00:00,163.1666667,5.25,90,64,3.6,-4,1034,9.607897149
13-01-2015 01:00,168,4.333333333,90,69,3.6,-4,1034,9.607897149
13-01-2015 02:00,168,3.833333333,40,58,3.6,-3,1034,9.607897149
13-01-2015 03:00,164.5,3.333333333,0,74,0,-5,1034,9.607897149
13-01-2015 04:00,156.25,4.5,0,86,0,-7,1033,9.607897149
13-01-2015 05:00,148.8333333,4.583333333,70,74,7.2,-4,1033,9.607897149
13-01-2015 06:00,138.25,4.75,350,74,7.2,-6,1033,9.607897149
13-01-2015 07:00,128.25,4.166666667,10,68,3.6,-6,1033,9.607897149
13-01-2015 08:00,123.75,4.166666667,40,77,3.6,-4,1034,9.607897149
13-01-2015 09:00,122.3333333,4.5,10,68,7.2,-5,1034,9.607897149
13-01-2015 10:00,124.75,5.75,0,64,3.6,-2,1034,9.607897149
13-01-2015 11:00,125.6666667,8.916666667,0,54,7.2,0,1034,9.607897149
13-01-2015 12:00,132.5833333,12,0,60,7.2,1,1032,9.607897149
13-01-2015 13:00,130.4166667,16.66666667,70,56,7.2,1,1031,9.607897149
13-01-2015 14:00,136.75,19.08333333,90,38,7.2,2,1030,9.607897149
13-01-2015 15:00,140.8333333,21.25,120,48,7.2,3,1030,9.607897149
13-01-2015 16:00,149.8333333,18.91666667,0,52,3.6,2,1030,9.607897149
13-01-2015 17:00,157.9166667,12.25,110,35,3.6,2,1030,9.607897149
13-01-2015 18:00,167.3333333,4.916666667,0,69,0,-1,1031,9.607897149
13-01-2015 19:00,181.5,4.333333333,50,80,3.6,-4,1031,9.607897149
13-01-2015 20:00,191.75,5,40,53,3.6,-2,1031,9.607897149
13-01-2015 21:00,200.0833333,5.583333333,80,74,3.6,-5,1031,9.607897149
13-01-2015 22:00,204.9166667,6.083333333,0,86,3.6,-4,1032,9.607897149
13-01-2015 23:00,213.3333333,6.333333333,20,64,3.6,-4,1032,9.607897149
14-01-2015 00:00,221.25,5.666666667,10,86,3.6,-6,1031,9.630794089
14-01-2015 01:00,199.4166667,5.166666667,20,86,3.6,-6,1031,9.630794089
14-01-2015 02:00,212,4.833333333,40,70,3.6,-4,1032,9.630794089
14-01-2015 03:00,207.1666667,4.583333333,350,80,7.2,-5,1031,9.630794089
14-01-2015 04:00,193.9166667,5.25,340,74,10.8,-3,1031,9.630794089
14-01-2015 05:00,171.4166667,3.916666667,40,64,3.6,-2,1030,9.630794089
14-01-2015 06:00,164.0833333,3.833333333,330,69,7.2,-3,1031,9.630794089
14-01-2015 07:00,164,4,320,64,10.8,-2,1031,9.630794089
14-01-2015 08:00,165.75,4.25,40,49,3.6,-1,1031,9.630794089
14-01-2015 09:00,169.25,4.416666667,330,59,14.4,-2,1031,9.630794089
14-01-2015 10:00,164.25,4.916666667,360,59,14.4,-2,1032,9.630794089
14-01-2015 12:00,188.8333333,5.75,340,60,10.8,-1,1030,9.630794089
14-01-2015 13:00,211.5833333,5.916666667,350,60,7.2,-1,1030,9.630794089
14-01-2015 14:00,214.25,5.833333333,40,54,7.2,1,1029,9.630794089
14-01-2015 15:00,237.0833333,6.583333333,340,55,7.2,0,1029,9.630794089
14-01-2015 16:00,231.25,7.25,80,60,3.6,0,1029,9.630794089
14-01-2015 17:00,235,5.833333333,90,59,3.6,1,1030,9.630794089
14-01-2015 18:00,231.5,4.916666667,110,60,3.6,-1,1030,9.630794089
14-01-2015 19:00,238.4166667,5.25,130,55,3.6,-1,1030,9.630794089
14-01-2015 20:00,255.5833333,5.166666667,220,75,3.6,0,1031,9.630794089
14-01-2015 21:00,258.5833333,5,110,69,3.6,-4,1030,9.630794089
14-01-2015 22:00,257.25,5.166666667,60,74,3.6,-5,1030,9.630794089
14-01-2015 23:00,266.25,5.75,200,76,7.2,-2,1031,9.630794089
15-01-2015 00:00,274.5,6,0,80,3.6,-5,1029,9.654531675
15-01-2015 01:00,270.75,5.333333333,0,74,3.6,-5,1029,9.654531675
15-01-2015 02:00,262.6666667,4.583333333,250,92,3.6,-4,1030,9.654531675
15-01-2015 03:00,272.5833333,5.833333333,360,80,7.2,-6,1029,9.654531675
15-01-2015 04:00,255.25,4.75,10,80,3.6,-7,1029,9.654531675
15-01-2015 05:00,247,4.583333333,340,98,0,-5,1029,9.654531675
15-01-2015 06:00,246.8333333,4.916666667,0,86,3.6,-8,1029,9.654531675
15-01-2015 07:00,230.4166667,4.75,340,80,10.8,-6,1029,9.654531675
15-01-2015 08:00,230.5,5.083333333,200,96,3.6,-4,1030,9.654531675
15-01-2015 09:00,245.25,5.25,110,80,3.6,-5,1030,9.654531675
15-01-2015 10:00,239.8333333,5.333333333,60,74,7.2,-4,1030,9.654531675
15-01-2015 11:00,258.75,6.583333333,200,79,3.6,-3,1030,9.654531675
15-01-2015 13:00,322,7.666666667,130,80,7.2,-1,1027,9.654531675
15-01-2015 14:00,395.8333333,7.25,200,64,7.2,-1,1027,9.654531675
15-01-2015 15:00,385,6.5,140,69,7.2,0,1027,9.654531675
15-01-2015 16:00,382.75,6.666666667,150,60,7.2,0,1026,9.654531675
15-01-2015 17:00,389.0833333,5.5,220,74,7.2,-1,1026,9.654531675
15-01-2015 18:00,399.75,5.083333333,170,75,7.2,-1,1026,9.654531675
15-01-2015 19:00,431.1666667,5.833333333,150,75,3.6,-1,1026,9.654531675
15-01-2015 20:00,439,5.916666667,220,92,7.2,-3,1026,9.654531675
15-01-2015 21:00,439.3333333,6,70,86,3.6,-4,1026,9.654531675
15-01-2015 22:00,435.8333333,6.083333333,80,86,3.6,-5,1025,9.654531675
15-01-2015 23:00,433.25,6.083333333,250,98,7.2,-3,1026,9.654531675
16-01-2015 00:00,396.3333333,5.5,0,93,3.6,-6,1025,9.679090533
16-01-2015 01:00,399.75,5.833333333,0,93,3.6,-5,1025,9.679090533
16-01-2015 02:00,425.75,6,270,100,7.2,-3,1026,9.679090533
16-01-2015 03:00,421.4166667,7.083333333,210,100,7.2,-5,1025,9.679090533
16-01-2015 04:00,329.3333333,13.91666667,0,100,3.6,-6,1025,9.679090533
16-01-2015 05:00,142.5833333,30.75,0,29,10.8,0,1025,9.679090533
16-01-2015 06:00,76.58333333,48.33333333,350,93,7.2,-7,1025,9.679090533
16-01-2015 07:00,41.75,44,150,80,7.2,-7,1026,9.679090533
16-01-2015 08:00,18.41666667,40.83333333,0,20,14.4,0,1027,9.679090533
16-01-2015 09:00,13.83333333,44.5,330,25,39.6,1,1028,9.679090533
16-01-2015 10:00,11.58333333,50.25,330,23,43.2,1,1029,9.679090533
16-01-2015 11:00,12.41666667,53.83333333,320,13,18,1,1030,9.679090533
16-01-2015 12:00,11.66666667,56.25,330,20,39.6,3,1030,9.679090533
16-01-2015 13:00,9.333333333,59.66666667,330,19,39.6,3,1029,9.679090533
16-01-2015 14:00,10.33333333,66.58333333,320,11,14.4,2,1030,9.679090533
16-01-2015 15:00,9.833333333,68.75,330,17,32.4,4,1030,9.679090533
16-01-2015 17:00,8.083333333,65.41666667,340,12,18,2,1031,9.679090533
16-01-2015 18:00,9.333333333,57.75,330,23,28.8,1,1032,9.679090533
16-01-2015 19:00,11.58333333,52.41666667,330,27,25.2,0,1034,9.679090533
16-01-2015 21:00,11.41666667,51.41666667,330,34,14.4,-2,1035,9.679090533
16-01-2015 22:00,11.75,47.66666667,350,34,18,-3,1036,9.679090533
16-01-2015 23:00,13.16666667,45.41666667,20,17,7.2,-1,1036,9.679090533
17-01-2015 00:00,15.08333333,42,0,39,3.6,-5,1036,9.704450776
17-01-2015 01:00,16.91666667,37.83333333,10,42,14.4,-6,1035,9.704450776
17-01-2015 02:00,17.08333333,33.75,40,19,7.2,-4,1036,9.704450776
17-01-2015 03:00,15.75,32,10,39,14.4,-5,1036,9.704450776
17-01-2015 04:00,15.41666667,33.58333333,30,39,21.6,-5,1035,9.704450776
17-01-2015 05:00,12.75,32.58333333,40,22,7.2,-6,1035,9.704450776
17-01-2015 06:00,14.33333333,30.08333333,40,42,10.8,-6,1034,9.704450776
17-01-2015 07:00,15.83333333,22.41666667,30,42,10.8,-6,1035,9.704450776
17-01-2015 08:00,19,18.75,270,27,3.6,-7,1036,9.704450776
17-01-2015 09:00,23.66666667,18.66666667,350,36,10.8,-4,1035,9.704450776
17-01-2015 10:00,25.75,23.25,330,37,10.8,-3,1035,9.704450776
17-01-2015 11:00,36.83333333,25.66666667,220,18,7.2,-1,1035,9.704450776
17-01-2015 12:00,58.25,30.41666667,0,32,3.6,0,1033,9.704450776
17-01-2015 13:00,74.41666667,36.41666667,0,28,7.2,1,1031,9.704450776
17-01-2015 14:00,76.25,41.33333333,220,14,14.4,2,1031,9.704450776
17-01-2015 15:00,79,44.58333333,210,24,10.8,3,1030,9.704450776
17-01-2015 16:00,93.41666667,40.75,180,28,7.2,2,1029,9.704450776
17-01-2015 17:00,103.8333333,33.58333333,220,16,7.2,2,1029,9.704450776
17-01-2015 18:00,108.5,19.83333333,90,40,3.6,-2,1028,9.704450776
17-01-2015 19:00,103.0833333,8.166666667,60,47,3.6,-3,1028,9.704450776
17-01-2015 20:00,123.4166667,5.833333333,200,23,3.6,0,1029,9.704450776
17-01-2015 21:00,127.3333333,4.833333333,0,43,3.6,-2,1027,9.704450776
17-01-2015 22:00,129.3333333,5.583333333,0,43,3.6,-2,1027,9.704450776
17-01-2015 23:00,125,5.166666667,250,23,3.6,0,1027,9.704450776
18-01-2015 03:00,121.8333333,4.583333333,0,51,3.6,-3,1023,9.730592119
18-01-2015 04:00,113.9166667,4.916666667,0,47,0,-2,1021,9.730592119
18-01-2015 05:00,112.1666667,4.5,90,26,3.6,-1,1020,9.730592119
18-01-2015 06:00,111.6666667,4.333333333,20,51,3.6,-3,1019,9.730592119
18-01-2015 07:00,111,4.166666667,0,51,3.6,-3,1019,9.730592119
18-01-2015 08:00,116.75,4.333333333,220,32,3.6,-1,1019,9.730592119
18-01-2015 09:00,122.3333333,4.416666667,0,51,3.6,-2,1019,9.730592119
18-01-2015 10:00,132,4.916666667,0,47,3.6,-1,1018,9.730592119
18-01-2015 11:00,139.25,8.416666667,250,19,7.2,3,1018,9.730592119
18-01-2015 12:00,114.3333333,21.58333333,290,29,18,6,1017,9.730592119
18-01-2015 13:00,63.66666667,46.91666667,310,27,43.2,6,1016,9.730592119
18-01-2015 14:00,31.75,65,290,14,21.6,7,1017,9.730592119
18-01-2015 15:00,11.91666667,77.08333333,290,21,43.2,6,1017,9.730592119
18-01-2015 16:00,10.75,75.83333333,300,21,39.6,5,1019,9.730592119
18-01-2015 17:00,9.583333333,70.5,340,13,14.4,4,1020,9.730592119
18-01-2015 18:00,11.08333333,65.58333333,310,22,28.8,4,1020,9.730592119
18-01-2015 20:00,13,67.58333333,320,13,14.4,3,1022,9.730592119
18-01-2015 21:00,9.75,66.25,340,26,28.8,2,1022,9.730592119
18-01-2015 22:00,10.33333333,64.58333333,340,28,28.8,1,1023,9.730592119
18-01-2015 23:00,9.75,62.66666667,340,14,10.8,3,1024,9.730592119
19-01-2015 01:00,7.5,59.75,10,37,7.2,-1,1024,9.757493996
19-01-2015 02:00,8.916666667,52.66666667,160,17,3.6,1,1025,9.757493996
19-01-2015 03:00,9,46.25,0,46,3.6,-4,1025,9.757493996
19-01-2015 04:00,11.66666667,34.08333333,0,46,3.6,-4,1025,9.757493996
19-01-2015 05:00,11.16666667,35.08333333,20,27,3.6,-2,1026,9.757493996
19-01-2015 06:00,11.25,27.16666667,20,62,7.2,-9,1026,9.757493996
19-01-2015 07:00,17.5,17.33333333,0,46,3.6,-5,1027,9.757493996
19-01-2015 08:00,26.75,10.75,20,36,0,-4,1028,9.757493996
19-01-2015 09:00,28.75,10.25,10,40,7.2,-2,1028,9.757493996
19-01-2015 10:00,39,12.08333333,0,28,3.6,1,1028,9.757493996
19-01-2015 11:00,43.25,20,160,15,3.6,4,1028,9.757493996
19-01-2015 12:00,45.16666667,27.33333333,0,22,3.6,4,1027,9.757493996
19-01-2015 13:00,45.08333333,37,160,23,7.2,5,1026,9.757493996
19-01-2015 14:00,42.83333333,51.25,180,10,10.8,6,1025,9.757493996
19-01-2015 15:00,44.5,52.83333333,180,21,14.4,6,1024,9.757493996
19-01-2015 16:00,52.16666667,50.25,180,21,14.4,6,1024,9.757493996
19-01-2015 17:00,57.41666667,41.16666667,160,11,7.2,6,1024,9.757493996
19-01-2015 18:00,58.91666667,19.58333333,90,30,3.6,1,1024,9.757493996
19-01-2015 19:00,78.83333333,6.5,110,32,7.2,1,1024,9.757493996
19-01-2015 20:00,92.5,6,140,21,3.6,2,1024,9.757493996
19-01-2015 21:00,97.08333333,5,0,51,3.6,-1,1025,9.757493996
19-01-2015 22:00,84.91666667,4.083333333,110,47,7.2,-1,1025,9.757493996
19-01-2015 23:00,73.5,3.916666667,40,38,7.2,-2,1025,9.757493996
20-01-2015 00:00,70.91666667,3.75,0,59,3.6,-3,1025,9.785135739
20-01-2015 01:00,67.91666667,3.25,10,68,3.6,-6,1025,9.785135739
20-01-2015 02:00,76.16666667,3.833333333,70,64,10.8,-3,1024,9.785135739
20-01-2015 03:00,77.5,3.666666667,0,80,0,-7,1024,9.785135739
20-01-2015 04:00,77.91666667,4.083333333,330,68,3.6,-7,1023,9.785135739
20-01-2015 05:00,75.33333333,3.833333333,70,70,3.6,-4,1023,9.785135739
20-01-2015 06:00,75.66666667,4.25,360,73,7.2,-9,1023,9.785135739
20-01-2015 07:00,73.66666667,3.25,350,73,10.8,-8,1023,9.785135739
20-01-2015 08:00,72.91666667,3.5,40,67,3.6,-4,1023,9.785135739
